Tiempo (años),Escenario Base,Tratamiento 50%,Tratamiento 80%,Tratamiento 95%,Intervención Combinada,Escenario Optimista
5.1000000000000005,8.498636790498509,8.4986387011678,8.498639846976673,8.498640419735246,8.499083614147832,8.499083614147832
5.2,8.498765868106444,8.498767683513567,8.498768772146732,8.498769316331092,8.499170707152345,8.499170707152345
5.300000000000001,8.498882721578683,8.498884448044294,8.498885483364,8.498886000893927,8.49924951237194,8.49924951237194
5.4,8.498988507385883,8.49899015056798,8.498991135903877,8.498991628434476,8.499320820140971,8.499320820140971
5.5,8.499084270410657,8.499085835619004,8.49908677417691,8.499087243329766,8.499385343431813,8.499385343431813
5.6000000000000005,8.499170959534773,8.499172451946968,8.499173346871654,8.499173794200694,8.49944372752402,8.49944372752402
5.7,8.499249433707599,8.499250857835175,8.499251711766805,8.499252138604918,8.499496557784909,8.499496557784909
5.800000000000001,8.499320469403063,8.499321829735184,8.49932264541386,8.4993230531314,8.499544361703014,8.499544361703014
5.9,8.499384772078043,8.499386072786862,8.499386852712773,8.499387242547888,8.4995876180734,8.4995876180734
6.0,8.499442978769949,8.499444223593287,8.499444969979558,8.499445343053686,8.499626759955405,8.499626759955405
6.1000000000000005,8.49949566671323,8.499496859398954,8.499497574540152,8.499497931994185,8.499662178178419,8.499662178178419
6.2,8.49954335957371,8.499544503486486,8.499545189360608,8.499545532178542,8.499694227778054,8.499694227778054
6.300000000000001,8.49958652977188,8.49958762808237,8.4995882866029,8.49958861575156,8.499723228984966,8.499723228984966
6.4,8.499625606351366,8.49962666216488,8.49962729521685,8.499627611628812,8.499749471739998,8.499749471739998
6.5,8.499660977484163,8.499661993536108,8.499662602725442,8.499662907210288,8.499773218992384,8.499773218992384
6.6000000000000005,8.499692993829761,8.49969397283322,8.49969455981188,8.499694853196125,8.499794707711288,8.499794707711288
6.7,8.49972197400736,8.499722918503325,8.499723484793535,8.499723767831863,8.499814153037102,8.499814153037102
6.800000000000001,8.499748205556191,8.499749117843804,8.499749664810954,8.499749938193613,8.499831749494417,8.499831749494417
6.9,8.499771948983309,8.49977283135185,8.49977336039261,8.499773624814758,8.499847672698268,8.499847672698268
7.0,8.499793440604018,8.499794295130178,8.499794807468959,8.499795063540509,8.499862082166402,8.499862082166402
7.1000000000000005,8.499812893511633,8.499813722156636,8.499814218976718,8.499814467294158,8.499875121753808,8.499875121753808
7.2,8.499830501244881,8.499831305918086,8.499831788375086,8.499832029511373,8.499886921754534,8.499886921754534
7.300000000000001,8.49984643886613,8.499847221272569,8.499847690372617,8.499847924834004,8.499897600301884,8.499897600301884
7.4,8.49986086449236,8.499861626305304,8.499862083064194,8.499862311358878,8.499907263864685,8.499907263864685
7.5,8.499873921796711,8.499874664584969,8.499875109941996,8.499875332536448,8.499916009122284,8.499916009122284
7.6000000000000005,8.49988574040648,8.499886465599303,8.499886900405844,8.499887117729365,8.499923923462228,8.499923923462228
7.7,8.49989643776226,8.49989714676414,8.499897571873825,8.499897784351681,8.499931085802057,8.499931085802057
7.800000000000001,8.499906120392737,8.49990681448431,8.499907230654445,8.499907438664208,8.499937567818849,8.499937567818849
7.9,8.499914884343204,8.499915564730028,8.499915972687592,8.499916176595011,8.499943434142128,8.499943434142128
8.0,8.499922816849494,8.499923484693388,8.499923885139689,8.49992408529307,8.499948743327238,8.499948743327238
8.1,8.499929996810334,8.499930653155797,8.499931046709552,8.499931243419729,8.499953548451582,8.499953548451582
8.200000000000001,8.499936495484672,8.499937141343553,8.499937528617489,8.49993772219096,8.499957897355143,8.499957897355143
8.3,8.499942377622572,8.499943013939989,8.499943395499686,8.499943586217658,8.499961833485893,8.499961833485893
8.4,8.499947701637918,8.499948329275522,8.499948705635248,8.499948893756528,8.499965396105605,8.499965396105605
8.5,8.499952520453883,8.499953140246648,8.499953511912372,8.49995369768918,8.499968620680267,8.499968620680267
8.6,8.499956882075187,8.499957494784145,8.499957862206807,8.499958045864053,8.499971539419397,8.499971539419397
8.700000000000001,8.499960829779628,8.499961436116255,8.499961799724602,8.499961981477696,8.499974181362267,8.499974181362267
8.8,8.499964402876492,8.499965003518918,8.49996536372147,8.499965543773508,8.499976572825474,8.499976572825474
8.9,8.499967636917125,8.499968232475057,8.499968589633774,8.499968768166381,8.499978737659395,8.499978737659395
9.0,8.49997056400928,8.499971155065687,8.499971509532923,8.499971686722319,8.499980697362254,8.499980697362254
9.1,8.499973213328602,8.499973800424426,8.499974152523706,8.499974328530833,8.499982471460891,8.499982471460891
9.200000000000001,8.499975611195014,8.499976194821155,8.499976544845714,8.499976719817951,8.499984077597826,8.499984077597826
9.3,8.499977781453603,8.499978362079458,8.499978710313128,8.499978884391998,8.4999855317126,8.4999855317126
9.4,8.499979745734434,8.499980323785795,8.4999806704811,8.499980843792532,8.499986848280937,8.499986848280937
9.5,8.49998152353667,8.49998209940759,8.499982444801809,8.499982617464907,8.499988040352996,8.499988040352996
9.600000000000001,8.49998313257107,8.49998370663295,8.49998405094949,8.499984223075367,8.499989119756851,8.499989119756851
9.700000000000001,8.499984588856696,8.499985161441453,8.499985504877504,8.499985676565005,8.49999009721191,8.49999009721191
