Tiempo (años),Escenario Base,Tratamiento 50%,Tratamiento 80%,Tratamiento 95%,Intervención Combinada,Escenario Optimista
0.0,0.03,0.03,0.03,0.03,0.03,0.03
0.1,0.03390556089576091,0.03213598962975433,0.031074246870147336,0.030543375490343475,0.030543375490345075,0.029990384469714103
0.2,0.037715022300932856,0.034219434568269286,0.03212208192866777,0.031073405608866622,0.031073405608872423,0.029981034442406514
0.30000000000000004,0.04143075329770007,0.03625163016882601,0.03314415629149581,0.031590419352830086,0.031590419352851555,0.029971943375054044
0.4,0.04505506456470496,0.038233839851140414,0.03414110502299539,0.03209473760892226,0.03209473760896041,0.02996310488592943
0.5,0.04859020981637068,0.040167295888347054,0.03511354753154149,0.032586673353139625,0.032586673352894,0.029954512750640053
0.6000000000000001,0.05203838720603604,0.042053200174251126,0.0360620879551899,0.03306653184566024,0.033066531845692484,0.029946160898232918
0.7000000000000001,0.05540174070562945,0.04389272497765339,0.03698731554083718,0.033534610822425294,0.03353461082223449,0.029938043407414763
0.8,0.058682361426414344,0.0456870136643326,0.037889805007105905,0.03399120067849395,0.033991200678082464,0.02993015450286228
0.9,0.061882288918577215,0.04743718140813779,0.03877011690184595,0.03443658464869596,0.03443658464893699,0.029922488551659007
1.0,0.06500351249112461,0.049144315911994224,0.03962879796447261,0.03487103899069944,0.0348710389891092,0.029915040059702556
1.1,0.06804797234259526,0.05080947802663591,0.040466381437000556,0.03529483314217221,0.03529483314336111,0.029907803668364562
1.2000000000000002,0.07101756094577404,0.052433702507533646,0.041283387444574465,0.035708229913076046,0.03570822990972276,0.029900774151136414
1.3,0.07391412397847673,0.05401799852440769,0.04208032325156712,0.03611148561506015,0.03611148561635099,0.029893946410301128
1.4000000000000001,0.07673946177040318,0.055563350448966646,0.04285768365692917,0.0365048502610748,0.03650485025944354,0.0298873154738309
1.5,0.0794953301889633,0.05707071835020758,0.043615951245615604,0.036888567693010264,0.03688856768680816,0.0298808764924279
1.6,0.08218344170558402,0.0585410385563604,0.04435559666609767,0.03726287572078686,0.037262875726320456,0.02987462473580946
1.7000000000000002,0.08480546690872116,0.05997522450185563,0.0450770790602232,0.03762800634024566,0.0376280063324485,0.029868555591226382
1.8,0.08736303487925136,0.061374166940840136,0.04578084617335868,0.03798418578964183,0.03798418578056412,0.029862664558916594
1.9000000000000001,0.08985773443412132,0.06273873458114401,0.046467334664601706,0.038331634705887414,0.03833163471730304,0.029856947249541656
2.0,0.09229111570557919,0.06406977499001532,0.04713697056624549,0.03867056835491645,0.03867056835798273,0.029851399383709835
2.1,0.09466469060138245,0.06536811484761358,0.04779016940150713,0.039001196687403,0.03900119666923763,0.029846016786616417
2.2,0.09697993287483446,0.06663455998700715,0.04842733624506442,0.03932372438725622,0.03932372441941014,0.029840795385244163
2.3000000000000003,0.09923828057771825,0.06786989668026137,0.04904886633287514,0.039638351166504736,0.03963835121570047,0.029835731206838467
2.4000000000000004,0.10144113670745862,0.06907489204185908,0.049655145249587786,0.03994527184991854,0.03994527185576212,0.02983082038043141
2.5,0.10358986971825844,0.07025029425764089,0.05024654901908038,0.040244676413010765,0.040244676378815396,0.029826059128264693
2.6,0.10568581309471982,0.07139683249692055,0.05082344419050747,0.04053675008662411,0.04053675019861093,0.029821443763770317
2.7,0.10773026787381934,0.07251521820303777,0.05138618845211454,0.0408216736226349,0.04082167386736561,0.02981697069072776
2.8000000000000003,0.10972450380656529,0.07360614563497878,0.05193513076117591,0.041099623334597365,0.041099623537679306,0.02981263640085258
2.9000000000000004,0.11166975942004667,0.07467029194873402,0.052470611431456975,0.041370771130623075,0.04137077118573496,0.0298084374811884
3.0,0.11356724256343378,0.07570831731051995,0.05299296216903301,0.04163528464461724,0.04163528461129863,0.029804370599523414
3.1,0.11541812982575948,0.07672086523425131,0.053502506644175975,0.0418933274599471,0.04189332749765813,0.02980043250205776
3.2,0.11722356959595093,0.07770856386206755,0.053999560662401164,0.04214505913678288,0.042145059618760264,0.029796620013403496
3.3000000000000003,0.11898468273326927,0.07867202605712319,0.054484432224347526,0.04239063524067646,0.04239063612612756,0.02979293003658461
3.4000000000000004,0.12070256256730967,0.07961184954330489,0.05495742154629472,0.04263020747819688,0.04263020849967144,0.02978935954771572
3.5,0.12237827549133744,0.08052861688027667,0.05541882148092593,0.04286392389151896,0.042863924726987336,0.029785905603707585
3.6,0.12401286015025333,0.08142289606795199,0.05586891781790555,0.04309192887997253,0.04309192930335471,0.02978256534458316
3.7,0.1256073296337779,0.08229524158764043,0.05630798930930249,0.04331436322549746,0.04331436323173705,0.029779335974855076
3.8000000000000003,0.12716267307675544,0.08314619442857922,0.056736307721519684,0.043531364217149024,0.04353136402278187,0.029776214763264006
3.9000000000000004,0.1286798556591545,0.08397628220876939,0.0571541380083883,0.043743065830141495,0.043743065733771395,0.029773199042778708
4.0,0.13015981867990156,0.0847860191709685,0.05756173876673752,0.043949598744207875,0.043949598904729055,0.02977028621059599
4.1000000000000005,0.1316034801170761,0.08557590657210393,0.05795936227122322,0.04415109036735497,0.044151090665700124,0.029767473728140717
4.2,0.1330117336244559,0.08634643378547922,0.058347254548021234,0.044347664938173346,0.044347665207044584,0.029764759121143052
4.3,0.1343854515278466,0.0870980783448241,0.05872565536269197,0.04453944369943788,0.04453944380089257,0.029762139981577753
4.4,0.13572548550389907,0.08783130598563307,0.05909479866205732,0.04472654491518155,0.044726544801144394,0.02975961396272475
4.5,0.13703266658010949,0.08854657082662126,0.05945491274589302,0.044909083894258565,0.04490908364347052,0.029757178772525036
