Tiempo (años),Escenario Base,Tratamiento 50%,Tratamiento 80%,Tratamiento 95%,Intervención Combinada,Escenario Optimista
4.2,40.81334141169347,27.986154683854252,20.578791733424847,17.06114514507868,-1851.9131705976276,-3929.407685336859
4.3,39.49931687842158,26.75393132864242,19.455416313938137,16.01333311532139,-1901.9131705976274,-4029.407685336859
4.4,38.24040013649854,25.583235815120574,18.39706284533547,15.031769034504888,-1951.9131705976276,-4129.407685336859
4.5,37.033554809058245,24.47049240388678,17.39966017190256,14.112097942453179,-2001.9131705976274,-4229.407685336859
4.6000000000000005,35.87597143679507,23.41238672687764,16.459419944512728,13.250276965282014,-2051.9131705976274,-4329.40768533686
4.7,34.76502290203158,22.405810817023724,15.572820770737708,12.442523762550092,-2101.9131705976274,-4429.407685336859
4.800000000000001,33.69827058751965,21.447851914153798,14.736588196788382,11.685311446383615,-2151.913170597628,-4529.40768533686
4.9,32.673429030440104,20.535792464994884,13.947650895267525,10.975362542509384,-2201.9131705976274,-4629.40768533686
5.0,31.68834877022967,19.66709867561496,13.203136777578884,10.309633836953335,-2251.9131705976274,-4729.407685336859
5.1000000000000005,30.741016348581006,18.839403860508337,12.50036738257462,9.68527492827638,-2301.913170597628,-4829.40768533686
5.2,29.829554309442717,18.050497048505974,11.836849885070707,9.099622488523483,-2351.9131705976274,-4929.407685336859
5.300000000000001,28.95220580694444,17.298293510752316,11.21025236864311,8.55019623533354,-2401.913170597628,-5029.40768533686
5.4,28.10732002639692,16.580834250514883,10.618383162107433,8.034692752602796,-2451.913170597628,-5129.40768533686
5.5,27.29335209891486,15.896285960131616,10.059190552251883,7.550953616715465,-2501.9131705976274,-5229.407685336859
5.6000000000000005,26.508840300173986,15.242928375124425,9.530756566041521,7.0969578978517935,-2551.913170597628,-5329.40768533686
5.7,25.75240587979217,14.619152822257144,9.0312937742505,6.670819977629919,-2601.913170597628,-5429.40768533686
5.800000000000001,25.02275306132938,14.023445254198577,8.559121706960589,6.270787140282194,-2651.913170597628,-5529.40768533686
5.9,24.31866751211698,13.45437357592872,8.112659126873208,5.895218148164085,-2701.913170597628,-5629.40768533686
6.0,23.638999644789614,12.910587644738705,7.690423612903523,5.542573207013947,-2751.913170597628,-5729.407685336859
6.1000000000000005,22.982671015802833,12.390819206523016,7.291027170862278,5.211413026518478,-2801.913170597628,-5829.40768533686
6.2,22.34865942759164,11.893873295163738,6.913173095793945,4.900397624039369,-2851.913170597628,-5929.40768533686
6.300000000000001,21.735994893193308,11.41862907097871,6.555638505188002,4.608274241943478,-2901.9131705976283,-6029.40768533686
6.4,21.143759636247403,10.96402775175606,6.2172713462506,4.333865573530189,-2951.913170597628,-6129.40768533686
6.5,20.57108809099575,10.529064639749524,5.896989855666176,4.0760691388145815,-3001.913170597628,-6229.40768533686
6.6000000000000005,20.017162538729217,10.112789121678464,5.593779880918253,3.833856368905499,-3051.913170597628,-6329.40768533686
6.7,19.481206829800943,9.714304668727877,5.306691618634387,3.606267455103102,-3101.913170597628,-6429.40768533686
6.800000000000001,18.962487917403987,9.332764650457447,5.034827497959963,3.392399539941858,-3151.913170597628,-6529.40768533686
6.9,18.460306933801036,8.967371072897206,4.7773408586500326,3.1914055902762297,-3201.913170597628,-6629.40768533686
7.0,17.973998990952875,8.617369956114645,4.533435464223812,3.0024935322983426,-3251.9131705976274,-6729.40768533686
7.1000000000000005,17.502933180518397,8.282043491553043,4.302363927925932,2.824925137731605,-3301.913170597628,-6829.40768533686
7.2,17.046512275848325,7.960710019892002,4.083424895715114,2.6580062328446066,-3351.913170597628,-6929.40768533686
7.300000000000001,16.604167083435904,7.652724031047436,3.875954557579227,2.5010843050148606,-3401.9131705976283,-7029.407685336861
7.4,16.17535832543806,7.357475010665253,3.679325935612825,2.3535480745949346,-3451.913170597628,-7129.40768533686
7.5,15.759571563965704,7.07438428730441,3.4929485274365324,2.2148273531819536,-3501.913170597628,-7229.407685336859
7.6000000000000005,15.356315179934628,6.802905907496449,3.3162673562181157,2.0843871940066823,-3551.913170597628,-7329.40768533686
7.7,14.965120373065552,6.542518987777967,3.1487609168366646,1.9617238533539703,-3601.913170597628,-7429.40768533686
7.800000000000001,14.585541161884077,6.292727116056131,2.989935001959725,1.8463646083082002,-3651.9131705976283,-7529.40768533686
7.9,14.217152919005681,6.053058351608681,2.8393222118265067,1.737867611063587,-3701.913170597628,-7629.40768533686
8.0,13.859549959322166,5.823065192539541,2.6964817326288797,1.6358195355764713,-3751.913170597628,-7729.407685336859
